Period,GDP,Simple Growth Rate %,Y-o-Y Change %,Annual % Rate,CPI Y-o-Y change,Unemployment rate,S&P 500 (^SPX) - Index Value,Monthly Home price index,Initial Jobless Claim,Core CPI Index,Consumer Credit,Non-farm Payroll,Chicago PMI
1939-05-01,void,void,void,void,-2.13,void,11.231538461538461,void,void,void,void,void,void
1939-04-01,void,void,void,void,-2.82,void,10.83,void,void,void,void,void,void
1939-03-01,void,void,void,void,-1.42,void,12.385555555555554,void,void,void,void,void,void
1939-02-01,void,void,void,void,-1.42,void,12.400454545454545,void,void,void,void,void,void
1939-01-01,void,void,void,void,-1.41,void,12.5012,void,void,void,void,void,void
1938-12-01,void,void,void,void,-2.78,void,12.68923076923077,void,void,void,void,void,void
1938-11-01,void,void,void,void,-3.45,void,13.067391304347826,void,void,void,void,void,void
1938-10-01,void,void,void,void,-4.11,void,13.0572,void,void,void,void,void,void
1938-09-01,void,void,void,void,-3.42,void,11.7524,void,void,void,void,void,void
1938-08-01,void,void,void,void,-2.76,void,12.305185185185186,void,void,void,void,void,void
1938-07-01,void,void,void,void,-2.76,void,12.242799999999999,void,void,void,void,void,void
1938-06-01,void,void,void,void,-2.08,void,10.212307692307691,void,void,void,void,void,void
1938-05-01,void,void,void,void,-2.08,void,9.9788,void,void,void,void,void,void
1938-04-01,void,void,void,void,-0.7,void,9.889199999999999,void,void,void,void,void,void
1938-03-01,void,void,void,void,-0.7,void,10.311481481481483,void,void,void,void,void,void
1938-02-01,void,void,void,void,0,void,11.035,void,void,void,void,void,void
1938-01-01,void,void,void,void,0.71,void,11.308399999999999,void,void,void,void,void,void
1937-12-01,void,void,void,void,2.86,void,11.016538461538461,void,void,void,void,void,void
1937-11-01,void,void,void,void,3.57,void,11.199565217391303,void,void,void,void,void,void
1937-10-01,void,void,void,void,4.29,void,12.2844,void,void,void,void,void,void
1937-09-01,void,void,void,void,4.29,void,14.368,void,void,void,void,void,void
1937-08-01,void,void,void,void,3.57,void,16.735,void,void,void,void,void,void
1937-07-01,void,void,void,void,4.32,void,16.5676,void,void,void,void,void,void
1937-06-01,void,void,void,void,4.35,void,15.64576923076923,void,void,void,void,void,void
1937-05-01,void,void,void,void,5.11,void,16.252083333333335,void,void,void,void,void,void
1937-04-01,void,void,void,void,4.38,void,17.013461538461538,void,void,void,void,void,void
1937-03-01,void,void,void,void,3.65,void,18.09346153846154,void,void,void,void,void,void
1937-02-01,void,void,void,void,2.17,void,18.10727272727273,void,void,void,void,void,void
1937-01-01,void,void,void,void,2.17,void,17.5884,void,void,void,void,void,void
1936-12-01,void,void,void,void,1.45,void,17.0628,void,void,void,void,void,void
1936-11-01,void,void,void,void,1.45,void,17.35590909090909,void,void,void,void,void,void
1936-10-01,void,void,void,void,2.19,void,16.89076923076923,void,void,void,void,void,void
1936-09-01,void,void,void,void,2.19,void,16.054000000000002,void,void,void,void,void,void
1936-08-01,void,void,void,void,2.19,void,15.870000000000001,void,void,void,void,void,void
1936-07-01,void,void,void,void,1.46,void,15.556538461538462,void,void,void,void,void,void
1936-06-01,void,void,void,void,0.73,void,14.694230769230769,void,void,void,void,void,void
1936-05-01,void,void,void,void,-0.72,void,14.0876,void,void,void,void,void,void
1936-04-01,void,void,void,void,-0.72,void,14.8828,void,void,void,void,void,void
1936-03-01,void,void,void,void,0,void,14.857692307692307,void,void,void,void,void,void
1936-02-01,void,void,void,void,0.73,void,14.553478260869566,void,void,void,void,void,void
1936-01-01,void,void,void,void,1.47,void,13.758076923076922,void,void,void,void,void,void
1935-12-01,void,void,void,void,2.99,void,13.042,void,void,void,void,void,void
1935-11-01,void,void,void,void,2.22,void,13.042608695652175,void,void,void,void,void,void
1935-10-01,void,void,void,void,1.48,void,11.916153846153845,void,void,void,void,void,void
1935-09-01,void,void,void,void,0.74,void,11.606250000000001,void,void,void,void,void,void
1935-08-01,void,void,void,void,2.24,void,11.374444444444444,void,void,void,void,void,void
1935-07-01,void,void,void,void,2.24,void,10.653461538461539,void,void,void,void,void,void
1935-06-01,void,void,void,void,2.24,void,10.1176,void,void,void,void,void,void
1935-05-01,void,void,void,void,3.76,void,9.753461538461538,void,void,void,void,void,void
1935-04-01,void,void,void,void,3.76,void,9.0388,void,void,void,void,void,void
1935-03-01,void,void,void,void,3.01,void,8.409230769230769,void,void,void,void,void,void
1935-02-01,void,void,void,void,3.01,void,8.979545454545455,void,void,void,void,void,void
1935-01-01,void,void,void,void,3.03,void,9.25923076923077,void,void,void,void,void,void
1934-12-01,void,void,void,void,1.52,void,9.2608,void,void,void,void,void,void
1934-11-01,void,void,void,void,2.27,void,9.204347826086956,void,void,void,void,void,void
1934-10-01,void,void,void,void,2.27,void,8.954230769230769,void,void,void,void,void,void
1934-09-01,void,void,void,void,3.03,void,8.875,void,void,void,void,void,void
1934-08-01,void,void,void,void,1.52,void,9.095555555555555,void,void,void,void,void,void
1934-07-01,void,void,void,void,2.29,void,9.4656,void,void,void,void,void,void
1934-06-01,void,void,void,void,5.51,void,9.936538461538463,void,void,void,void,void,void
1934-05-01,void,void,void,void,5.56,void,9.811153846153847,void,void,void,void,void,void
1934-04-01,void,void,void,void,5.56,void,10.9156,void,void,void,void,void,void
1934-03-01,void,void,void,void,5.56,void,10.727692307692308,void,void,void,void,void,void
1934-02-01,void,void,void,void,4.72,void,11.321363636363635,void,void,void,void,void,void
1934-01-01,void,void,void,void,2.33,void,10.542307692307693,void,void,void,void,void,void
1933-12-01,void,void,void,void,0.76,void,9.9696,void,void,void,void,void,void
1933-11-01,void,void,void,void,0,void,9.775416666666667,void,void,void,void,void,void
1933-10-01,void,void,void,void,-0.75,void,9.5476,void,void,void,void,void,void
1933-09-01,void,void,void,void,-1.49,void,10.580833333333333,void,void,void,void,void,void
1933-08-01,void,void,void,void,-2.22,void,10.671304347826087,void,void,void,void,void,void
1933-07-01,void,void,void,void,-3.68,void,11.231250000000001,void,void,void,void,void,void
1933-06-01,void,void,void,void,-6.62,void,10.391923076923076,void,void,void,void,void,void
1933-05-01,void,void,void,void,-8.03,void,8.87346153846154,void,void,void,void,void,void
1933-04-01,void,void,void,void,-9.35,void,6.890000000000001,void,void,void,void,void,void
1933-03-01,void,void,void,void,-10,void,6.225,void,void,void,void,void,void
1933-02-01,void,void,void,void,-9.93,void,6.245454545454546,void,void,void,void,void,void
1933-01-01,void,void,void,void,-9.79,void,7.089166666666667,void,void,void,void,void,void
1932-12-01,void,void,void,void,-10.27,void,6.820384615384616,void,void,void,void,void,void
1932-11-01,void,void,void,void,-10.2,void,7.045833333333333,void,void,void,void,void,void
1932-10-01,void,void,void,void,-10.74,void,7.1208,void,void,void,void,void,void
1932-09-01,void,void,void,void,-10.67,void,8.2596,void,void,void,void,void,void
1932-08-01,void,void,void,void,-10.6,void,7.532962962962962,void,void,void,void,void,void
1932-07-01,void,void,void,void,-9.93,void,5.008333333333334,void,void,void,void,void,void
1932-06-01,void,void,void,void,-9.93,void,4.766153846153847,void,void,void,void,void,void
1932-05-01,void,void,void,void,-10.46,void,5.5116,void,void,void,void,void,void
1932-04-01,void,void,void,void,-10.32,void,6.279615384615385,void,void,void,void,void,void
1932-03-01,void,void,void,void,-10.26,void,8.256538461538462,void,void,void,void,void,void
1932-02-01,void,void,void,void,-10.19,void,8.227391304347826,void,void,void,void,void,void
1932-01-01,void,void,void,void,-10.06,void,8.3,void,void,void,void,void,void
1931-12-01,void,void,void,void,-9.32,void,8.4404,void,void,void,void,void,void
1931-11-01,void,void,void,void,-10.37,void,10.390434782608695,void,void,void,void,void,void
1931-10-01,void,void,void,void,-9.7,void,10.248461538461537,void,void,void,void,void,void
1931-09-01,void,void,void,void,-9.64,void,11.8275,void,void,void,void,void,void
1931-08-01,void,void,void,void,-8.48,void,13.899615384615384,void,void,void,void,void,void
1931-07-01,void,void,void,void,-9.04,void,14.328846153846154,void,void,void,void,void,void
1931-06-01,void,void,void,void,-10.12,void,13.873846153846156,void,void,void,void,void,void
1931-05-01,void,void,void,void,-9.47,void,14.328800000000001,void,void,void,void,void,void
1931-04-01,void,void,void,void,-8.82,void,15.856,void,void,void,void,void,void
1931-03-01,void,void,void,void,-7.69,void,17.526923076923076,void,void,void,void,void,void
1931-02-01,void,void,void,void,-7.65,void,17.203181818181818,void,void,void,void,void,void
1931-01-01,void,void,void,void,-7.02,void,15.98076923076923,void,void,void,void,void,void
1930-12-01,void,void,void,void,-6.4,void,15.514615384615384,void,void,void,void,void,void
1930-11-01,void,void,void,void,-5.2,void,16.61695652173913,void,void,void,void,void,void
1930-10-01,void,void,void,void,-4.62,void,17.920384615384616,void,void,void,void,void,void
1930-09-01,void,void,void,void,-4.05,void,20.7716,void,void,void,void,void,void
1930-08-01,void,void,void,void,-4.62,void,20.7936,void,void,void,void,void,void
1930-07-01,void,void,void,void,-4.05,void,21.0644,void,void,void,void,void,void
1930-06-01,void,void,void,void,-1.75,void,21.5204,void,void,void,void,void,void
1930-05-01,void,void,void,void,-0.59,void,23.9396,void,void,void,void,void,void
1930-04-01,void,void,void,void,0.59,void,25.459999999999997,void,void,void,void,void,void
1930-03-01,void,void,void,void,-0.59,void,23.943846153846152,void,void,void,void,void,void
1930-02-01,void,void,void,void,-0.58,void,23.06681818181818,void,void,void,void,void,void
1930-01-01,void,void,void,void,0,void,21.703461538461536,void,void,void,void,void,void
1929-12-01,void,void,void,void,0.58,void,21.402399999999997,void,void,void,void,void,void
1929-11-01,void,void,void,void,0.58,void,20.581764705882353,void,void,void,void,void,void
1929-10-01,void,void,void,void,0.58,void,27.989615384615384,void,void,void,void,void,void
1929-09-01,void,void,void,void,0,void,31.304583333333337,void,void,void,void,void,void
1929-08-01,void,void,void,void,1.17,void,30.101923076923075,void,void,void,void,void,void
1929-07-01,void,void,void,void,1.17,void,28.48076923076923,void,void,void,void,void,void
1929-06-01,void,void,void,void,0,void,26.1452,void,void,void,void,void,void
1929-05-01,void,void,void,void,-1.16,void,25.661923076923078,void,void,void,void,void,void
1929-04-01,void,void,void,void,-1.17,void,25.278846153846153,void,void,void,void,void,void
1929-03-01,void,void,void,void,-0.58,void,25.434583333333332,void,void,void,void,void,void
1929-02-01,void,void,void,void,0,void,24.986,void,void,void,void,void,void
1929-01-01,void,void,void,void,-1.16,void,24.86076923076923,void,void,void,void,void,void
1928-12-01,void,void,void,void,-1.16,void,23.1496,void,void,void,void,void,void
1928-11-01,void,void,void,void,-0.58,void,23.056956521739128,void,void,void,void,void,void
1928-10-01,void,void,void,void,-1.15,void,21.604615384615386,void,void,void,void,void,void
1928-09-01,void,void,void,void,0,void,21.167916666666667,void,void,void,void,void,void
1928-08-01,void,void,void,void,-0.58,void,19.782222222222224,void,void,void,void,void,void
1928-07-01,void,void,void,void,-1.16,void,19.1628,void,void,void,void,void,void
1928-06-01,void,void,void,void,-2.84,void,19.016538461538463,void,void,void,void,void,void
1928-05-01,void,void,void,void,-1.15,void,20.00409090909091,void,void,void,void,void,void
1928-04-01,void,void,void,void,-1.16,void,19.39818181818182,void,void,void,void,void,void
1928-03-01,void,void,void,void,-1.16,void,18.246666666666666,void,void,void,void,void,void
1928-02-01,void,void,void,void,-1.72,void,17.317391304347826,void,void,void,void,void,void
1928-01-01,void,void,void,void,-1.14,void,17.526,void,void,void,void,void,void
1927-12-01,void,void,void,void,-2.26,void,void,void,void,void,void,void,void
1927-11-01,void,void,void,void,-2.26,void,void,void,void,void,void,void,void
1927-10-01,void,void,void,void,-1.14,void,void,void,void,void,void,void,void
1927-09-01,void,void,void,void,-1.14,void,void,void,void,void,void,void,void
1927-08-01,void,void,void,void,-1.15,void,void,void,void,void,void,void,void
1927-07-01,void,void,void,void,-1.14,void,void,void,void,void,void,void,void
1927-06-01,void,void,void,void,-0.56,void,void,void,void,void,void,void,void
1927-05-01,void,void,void,void,-2.25,void,void,void,void,void,void,void,void
1927-04-01,void,void,void,void,-3.35,void,void,void,void,void,void,void,void
1927-03-01,void,void,void,void,-2.81,void,void,void,void,void,void,void,void
1927-02-01,void,void,void,void,-2.79,void,void,void,void,void,void,void,void
1927-01-01,void,void,void,void,-2.23,void,void,void,void,void,void,void,void
1926-12-01,void,void,void,void,-1.12,void,void,void,void,void,void,void,void
1926-11-01,void,void,void,void,-1.67,void,void,void,void,void,void,void,void
1926-10-01,void,void,void,void,-0.56,void,void,void,void,void,void,void,void
1926-09-01,void,void,void,void,-1.13,void,void,void,void,void,void,void,void
1926-08-01,void,void,void,void,-1.69,void,void,void,void,void,void,void,void
1926-07-01,void,void,void,void,-1.13,void,void,void,void,void,void,void,void
1926-06-01,void,void,void,void,1.14,void,void,void,void,void,void,void,void
1926-05-01,void,void,void,void,2.89,void,void,void,void,void,void,void,void
1926-04-01,void,void,void,void,4.07,void,void,void,void,void,void,void,void
1926-03-01,void,void,void,void,2.89,void,void,void,void,void,void,void,void
1926-02-01,void,void,void,void,4.07,void,void,void,void,void,void,void,void
1926-01-01,void,void,void,void,3.47,void,void,void,void,void,void,void,void
1925-12-01,void,void,void,void,3.47,void,void,void,void,void,void,void,void
1925-11-01,void,void,void,void,4.65,void,void,void,void,void,void,void,void
1925-10-01,void,void,void,void,2.91,void,void,void,void,void,void,void,void
1925-09-01,void,void,void,void,3.51,void,void,void,void,void,void,void,void
1925-08-01,void,void,void,void,4.12,void,void,void,void,void,void,void,void
1925-07-01,void,void,void,void,3.51,void,void,void,void,void,void,void,void
1925-06-01,void,void,void,void,2.94,void,void,void,void,void,void,void,void
1925-05-01,void,void,void,void,1.76,void,void,void,void,void,void,void,void
1925-04-01,void,void,void,void,1.18,void,void,void,void,void,void,void,void
1925-03-01,void,void,void,void,1.17,void,void,void,void,void,void,void,void
1925-02-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1925-01-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1924-12-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1924-11-01,void,void,void,void,-0.58,void,void,void,void,void,void,void,void
1924-10-01,void,void,void,void,-0.58,void,void,void,void,void,void,void,void
1924-09-01,void,void,void,void,-0.58,void,void,void,void,void,void,void,void
1924-08-01,void,void,void,void,-0.58,void,void,void,void,void,void,void,void
1924-07-01,void,void,void,void,-0.58,void,void,void,void,void,void,void,void
1924-06-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1924-05-01,void,void,void,void,0.59,void,void,void,void,void,void,void,void
1924-04-01,void,void,void,void,0.59,void,void,void,void,void,void,void,void
1924-03-01,void,void,void,void,1.79,void,void,void,void,void,void,void,void
1924-02-01,void,void,void,void,2.38,void,void,void,void,void,void,void,void
1924-01-01,void,void,void,void,2.98,void,void,void,void,void,void,void,void
1923-12-01,void,void,void,void,2.37,void,void,void,void,void,void,void,void
1923-11-01,void,void,void,void,2.98,void,void,void,void,void,void,void,void
1923-10-01,void,void,void,void,3.59,void,void,void,void,void,void,void,void
1923-09-01,void,void,void,void,3.61,void,void,void,void,void,void,void,void
1923-08-01,void,void,void,void,3.01,void,void,void,void,void,void,void,void
1923-07-01,void,void,void,void,2.38,void,void,void,void,void,void,void,void
1923-06-01,void,void,void,void,1.8,void,void,void,void,void,void,void,void
1923-05-01,void,void,void,void,1.2,void,void,void,void,void,void,void,void
1923-04-01,void,void,void,void,1.2,void,void,void,void,void,void,void,void
1923-03-01,void,void,void,void,0.6,void,void,void,void,void,void,void,void
1923-02-01,void,void,void,void,-0.59,void,void,void,void,void,void,void,void
1923-01-01,void,void,void,void,-0.59,void,void,void,void,void,void,void,void
1922-12-01,void,void,void,void,-2.31,void,void,void,void,void,void,void,void
1922-11-01,void,void,void,void,-3.45,void,void,void,void,void,void,void,void
1922-10-01,void,void,void,void,-4.57,void,void,void,void,void,void,void,void
1922-09-01,void,void,void,void,-5.14,void,void,void,void,void,void,void,void
1922-08-01,void,void,void,void,-6.21,void,void,void,void,void,void,void,void
1922-07-01,void,void,void,void,-5.08,void,void,void,void,void,void,void,void
1922-06-01,void,void,void,void,-5.11,void,void,void,void,void,void,void,void
1922-05-01,void,void,void,void,-5.65,void,void,void,void,void,void,void,void
1922-04-01,void,void,void,void,-7.73,void,void,void,void,void,void,void,void
1922-03-01,void,void,void,void,-8.74,void,void,void,void,void,void,void,void
1922-02-01,void,void,void,void,-8.15,void,void,void,void,void,void,void,void
1922-01-01,void,void,void,void,-11.05,void,void,void,void,void,void,void,void
1921-12-01,void,void,void,void,-10.82,void,void,void,void,void,void,void,void
1921-11-01,void,void,void,void,-12.12,void,void,void,void,void,void,void,void
1921-10-01,void,void,void,void,-12.06,void,void,void,void,void,void,void,void
1921-09-01,void,void,void,void,-12.5,void,void,void,void,void,void,void,void
1921-08-01,void,void,void,void,-12.81,void,void,void,void,void,void,void,void
1921-07-01,void,void,void,void,-14.9,void,void,void,void,void,void,void,void
1921-06-01,void,void,void,void,-15.79,void,void,void,void,void,void,void,void
1921-05-01,void,void,void,void,-14.08,void,void,void,void,void,void,void,void
1921-04-01,void,void,void,void,-10.84,void,void,void,void,void,void,void,void
1921-03-01,void,void,void,void,-7.11,void,void,void,void,void,void,void,void
1921-02-01,void,void,void,void,-5.64,void,void,void,void,void,void,void,void
1921-01-01,void,void,void,void,-1.55,void,void,void,void,void,void,void,void
1920-12-01,void,void,void,void,2.65,void,void,void,void,void,void,void,void
1920-11-01,void,void,void,void,7.03,void,void,void,void,void,void,void,void
1920-10-01,void,void,void,void,9.94,void,void,void,void,void,void,void,void
1920-09-01,void,void,void,void,12.36,void,void,void,void,void,void,void,void
1920-08-01,void,void,void,void,14.69,void,void,void,void,void,void,void,void
1920-07-01,void,void,void,void,19.54,void,void,void,void,void,void,void,void
1920-06-01,void,void,void,void,23.67,void,void,void,void,void,void,void,void
1920-05-01,void,void,void,void,21.89,void,void,void,void,void,void,void,void
1920-04-01,void,void,void,void,21.56,void,void,void,void,void,void,void,void
1920-03-01,void,void,void,void,20.12,void,void,void,void,void,void,void,void
1920-02-01,void,void,void,void,20.37,void,void,void,void,void,void,void,void
1920-01-01,void,void,void,void,16.97,void,void,void,void,void,void,void,void
1919-12-01,void,void,void,void,14.55,void,void,void,void,void,void,void,void
1919-11-01,void,void,void,void,13.5,void,void,void,void,void,void,void,void
1919-10-01,void,void,void,void,13.13,void,void,void,void,void,void,void,void
1919-09-01,void,void,void,void,13.38,void,void,void,void,void,void,void,void
1919-08-01,void,void,void,void,14.94,void,void,void,void,void,void,void,void
1919-07-01,void,void,void,void,15.23,void,void,void,void,void,void,void,void
1919-06-01,void,void,void,void,14.97,void,void,void,void,void,void,void,void
1919-05-01,void,void,void,void,16.55,void,void,void,void,void,void,void,void
1919-04-01,void,void,void,void,17.61,void,void,void,void,void,void,void,void
1919-03-01,void,void,void,void,17.14,void,void,void,void,void,void,void,void
1919-02-01,void,void,void,void,14.89,void,void,void,void,void,void,void,void
1919-01-01,void,void,void,void,17.86,void,void,void,void,void,void,void,void
1918-12-01,void,void,void,void,20.44,void,void,void,void,void,void,void,void
1918-11-01,void,void,void,void,20.74,void,void,void,void,void,void,void,void
1918-10-01,void,void,void,void,18.52,void,void,void,void,void,void,void,void
1918-09-01,void,void,void,void,18.05,void,void,void,void,void,void,void,void
1918-08-01,void,void,void,void,18.46,void,void,void,void,void,void,void,void
1918-07-01,void,void,void,void,17.97,void,void,void,void,void,void,void,void
1918-06-01,void,void,void,void,13.08,void,void,void,void,void,void,void,void
1918-05-01,void,void,void,void,13.28,void,void,void,void,void,void,void,void
1918-04-01,void,void,void,void,12.7,void,void,void,void,void,void,void,void
1918-03-01,void,void,void,void,16.67,void,void,void,void,void,void,void,void
1918-02-01,void,void,void,void,17.5,void,void,void,void,void,void,void,void
1918-01-01,void,void,void,void,19.66,void,void,void,void,void,void,void,void
1917-12-01,void,void,void,void,18.1,void,void,void,void,void,void,void,void
1917-11-01,void,void,void,void,17.39,void,void,void,void,void,void,void,void
1917-10-01,void,void,void,void,19.47,void,void,void,void,void,void,void,void
1917-09-01,void,void,void,void,19.82,void,void,void,void,void,void,void,void
1917-08-01,void,void,void,void,19.27,void,void,void,void,void,void,void,void
1917-07-01,void,void,void,void,18.52,void,void,void,void,void,void,void,void
1917-06-01,void,void,void,void,20.37,void,void,void,void,void,void,void,void
1917-05-01,void,void,void,void,19.63,void,void,void,void,void,void,void,void
1917-04-01,void,void,void,void,18.87,void,void,void,void,void,void,void,void
1917-03-01,void,void,void,void,14.29,void,void,void,void,void,void,void,void
1917-02-01,void,void,void,void,15.38,void,void,void,void,void,void,void,void
1917-01-01,void,void,void,void,12.5,void,void,void,void,void,void,void,void
1916-12-01,void,void,void,void,12.62,void,void,void,void,void,void,void,void
1916-11-01,void,void,void,void,11.65,void,void,void,void,void,void,void,void
1916-10-01,void,void,void,void,10.78,void,void,void,void,void,void,void,void
1916-09-01,void,void,void,void,9.9,void,void,void,void,void,void,void,void
1916-08-01,void,void,void,void,7.92,void,void,void,void,void,void,void,void
1916-07-01,void,void,void,void,6.93,void,void,void,void,void,void,void,void
1916-06-01,void,void,void,void,6.93,void,void,void,void,void,void,void,void
1916-05-01,void,void,void,void,5.94,void,void,void,void,void,void,void,void
1916-04-01,void,void,void,void,6,void,void,void,void,void,void,void,void
1916-03-01,void,void,void,void,6.06,void,void,void,void,void,void,void,void
1916-02-01,void,void,void,void,4,void,void,void,void,void,void,void,void
1916-01-01,void,void,void,void,2.97,void,void,void,void,void,void,void,void
1915-12-01,void,void,void,void,1.98,void,void,void,void,void,void,void,void
1915-11-01,void,void,void,void,0.98,void,void,void,void,void,void,void,void
1915-10-01,void,void,void,void,0.99,void,void,void,void,void,void,void,void
1915-09-01,void,void,void,void,-0.98,void,void,void,void,void,void,void,void
1915-08-01,void,void,void,void,-0.98,void,void,void,void,void,void,void,void
1915-07-01,void,void,void,void,1,void,void,void,void,void,void,void,void
1915-06-01,void,void,void,void,2.02,void,void,void,void,void,void,void,void
1915-05-01,void,void,void,void,2.02,void,void,void,void,void,void,void,void
1915-04-01,void,void,void,void,2.04,void,void,void,void,void,void,void,void
1915-03-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1915-02-01,void,void,void,void,1.01,void,void,void,void,void,void,void,void
1915-01-01,void,void,void,void,1,void,void,void,void,void,void,void,void
1914-12-01,void,void,void,void,1,void,void,void,void,void,void,void,void
1914-11-01,void,void,void,void,0.99,void,void,void,void,void,void,void,void
1914-10-01,void,void,void,void,1,void,void,void,void,void,void,void,void
1914-09-01,void,void,void,void,2,void,void,void,void,void,void,void,void
1914-08-01,void,void,void,void,3.03,void,void,void,void,void,void,void,void
1914-07-01,void,void,void,void,1.01,void,void,void,void,void,void,void,void
1914-06-01,void,void,void,void,1.02,void,void,void,void,void,void,void,void
1914-05-01,void,void,void,void,2.06,void,void,void,void,void,void,void,void
1914-04-01,void,void,void,void,0,void,void,void,void,void,void,void,void
1914-03-01,void,void,void,void,1.02,void,void,void,void,void,void,void,void
1914-02-01,void,void,void,void,1.02,void,void,void,void,void,void,void,void
1914-01-01,void,void,void,void,2.04,void,void,void,void,void,void,void,void
